,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y1
4204,0.75,76237.62,900,222409.2633,-1.09,1.33,3,-2,1,-4,0
4205,22.9,2329122.48,58493.97,20896.795,-70.54,18.33,3,0,1,27,1
4206,2.37,1314757.81,-164898.2,69180.54,-164898.2,2.58,3,1,1,18,0
4207,9.06,3727872.2,115570.51,107243.895,115570.51,1.42,-1,1,-3,15,0
4208,0.2,48166.74,-489126.65,222409.2633,778.98,8.58,3,-2,1,-4,1
4209,0.73,103078.68,-48831.32,2839.8,47.87,7.25,3,0,1,16,1
4210,2.13,522707.97,5261.91,11160.72,-8.38,6.33,3,1,1,14,1
4211,10.09,2470338.21,3700.35,390631.13,-5.89,18.42,3,1,1,21,1
4212,26.95,2741382.29,73529.62,55218.81,-88.67,3.83,3,0,1,21,1
4213,0.09,4863.37,-18132.15,222409.2633,9.07,1.08,3,-2,1,-4,0
4214,4.14,1013553.32,-59158.48,3395.74,94.22,6.42,3,1,1,17,1
4215,3.03,60000,21336.39,222409.2633,-4.74,2.25,3,-2,1,-4,0
4216,0.14,53865.35,580.92,222409.2633,-0.97,1.58,3,-2,1,-4,0
4217,49665.86162,16523791.02,-561898.03,63247.61,677.6,8.67,3,0,1,21,1
4218,0.4,97563.78,-28884.71,305.215,46,10.17,-1,0,-3,21,1
4219,1.1,270537.86,-1369.22,340.625,2.18,6,3,0,1,15,1
4220,0.16,16235.64,-90968.17,222409.2633,109.7,4.42,3,-2,1,-4,1
4221,1.16,7920.79,-13567.34,222409.2633,-13567.34,1,3,-2,1,-4,0
4222,5.7,3156912.56,179641.82,27067.89,179641.82,6.75,3,1,1,17,1
4223,0.25,61192.07,-305645.59,222409.2633,486.77,2.58,3,-2,1,-4,0
4224,8.05,1577562.55,-216.57,45080.775,0.15,4.83,3,0,1,16,0
4225,0.01,2688.39,-37996.93,222409.2633,60.51,9.92,3,-2,1,-4,1
4226,2.16,528598.78,-210.59,17927.11,0.34,3.33,3,0,1,21,0
4227,1.47,587942.18,32057.44,1339.805,-53.43,5.08,-1,0,-3,18,1
4228,2.54,1405254.82,54440.81,12643.145,54440.81,9.33,-1,1,-3,26,1
4229,347.41,33250121.9,-52450511.11,2271242.19,52450.51,5.92,3,1,1,21,1
4230,2.39,469114.6,-72911.36,22.015,50.08,3,3,1,1,11,0
4231,16.49,1676961.33,58959.73,28792.94,-71.1,7,3,1,1,21,1
4232,9.67,5354334.47,2664696.43,222409.2633,2664696.43,25.08,3,-2,1,-4,0
4233,7.62,427128.72,-37240.22,222409.2633,18.62,1.33,3,-2,1,-4,0
4234,84.54,16572542.12,8084.32,59860.59,-5.55,6.67,3,1,1,18,1
4235,0.85,207758.93,27743.82,21985.24,-44.18,6.67,3,0,1,18,1
4236,6.95,978603.96,-63507.01,9141.055,62.26,2.58,3,0,1,15,0
4237,0.01,1584.16,-35212.09,630.67,24.18,7.67,3,0,1,21,1
4238,0.06,5801.98,-26868.15,0,26.87,6.75,3,0,1,33,1
4239,3.87,947597,-1908.36,33.325,3.04,2.17,3,1,1,12,0
4240,0.14,34653.47,-2277.89,222409.2633,3.63,1.33,3,-2,1,-4,0
4241,0.01,1001.26,-2509.14,0,2.46,3.25,-1,0,-3,25,0
4242,1.74,426950.39,-275258.73,16473.14,438.38,5.08,3,0,1,21,1
4243,0.76,185714.28,-191.54,7490.48,0.31,14.25,3,1,1,50,1
4244,10.17,4053488.83,-1218.27,7425.745,2.03,2.42,3,0,1,15,0
4245,0.79,80207.65,-342.07,222409.2633,0.41,2,3,-2,1,-4,0
4246,0.57,313059.05,-9771.74,3070.905,-9771.74,2.42,3,0,1,18,0
4247,146.44,1157403.58,-36445.26,9141.4,10.33,5.58,3,1,1,21,1
4248,1.07,150659.03,29254.25,1261.315,-28.68,2.67,3,0,1,15,0
4249,35.3,8646857.43,-199653.75,85847.32,317.97,7.75,3,1,1,17,1
4250,15.93,1524917.64,51497.96,13164.205,-51.5,3.08,3,0,1,15,0
4251,7.11,1740313.27,43759.38,73128.06,-69.69,4.25,-1,0,-3,21,1
4252,4.51,458248.52,-1847.19,283.32,2.23,2.92,3,0,1,12,0
4253,0.22,30707.34,-16522.82,2.07,16.2,1,3,1,1,11,0
4254,1.2,295098.99,90983.9,1966.485,-144.9,8.58,-1,0,-3,12,1
4255,19.3,7693983.51,-164726.8,4065.74,274.54,12.08,3,0,1,20,1
4256,0.62,341558.4,-7755.54,1915.31,-7755.54,6.92,-1,0,-3,30,1
4257,9.93,1396914.87,127319.71,2517.21,-124.82,3.92,3,0,1,21,1
4258,3.7,905414.55,102846.42,0,-163.79,15.92,3,0,1,44,1
4259,0.11,45379.27,-4154.29,538.625,6.92,1.75,3,1,1,16,0
4260,33.83,13490215.78,629237.23,217003.895,-1048.73,1.75,-1,1,-3,21,0
4261,9.45,2315719.04,-15621.11,2799.89,24.88,17.83,3,0,1,16,1
4262,4.58,465767.86,-22735.4,179.12,27.42,5.83,3,0,1,17,0
4263,0.23,56616.68,-80277.3,599.275,127.85,2.42,-1,0,-3,30,0
4264,3.2,783878.89,-151911.06,-42433.99,241.93,6.67,3,0,1,21,1
4265,49665.86162,16523791.02,-1965.33,0,3.13,7.75,3,0,1,21,1
4266,1.07,102100.51,-3374.54,808.065,3.37,1.83,3,1,1,16,0
4267,0.35,85779.65,7213.62,4414.475,-11.49,7.83,3,1,1,16,1
4268,0.07,38500,-9028,477.89,-9028,1.25,-1,1,-3,12,0
4269,3.44,1906862.94,-61149.75,4622.79,-61149.75,10,3,0,1,17,1
4270,146.14,996698.51,-236932.23,12666.375,-236932.23,3.25,3,1,1,17,0
4271,0.4,79207.92,2005.3,222409.2633,-1.38,0.75,3,-2,1,-4,0
4272,79.33,19430909.92,-25181.99,121063.92,40.1,8.75,3,1,1,17,1
4273,5.64,3123309.23,187522.45,25567.56,187522.45,5.92,3,1,1,21,1
4274,4,979774.4,90762.41,28496.635,-144.55,7.58,-1,0,-3,17,1
4275,3.59,71015,-464.79,0,0.1,3.5,3,0,1,30,0
4276,2.56,1019023.86,-36305.69,179946.965,60.51,7.75,-1,0,-3,21,1
4277,11.64,4639725.81,61552.45,92153.215,-102.59,4.5,-1,0,-3,21,1
4278,1.25,305973.47,2549.29,3505.09,-4.06,9.75,-1,1,-3,17,1
4279,5.32,2120497.6,-7733.77,94795.26,12.89,3,-1,0,-3,27,0
4280,0.41,99864.89,64217.64,0,-102.27,11.92,3,0,1,10,1
4281,18.63,1894955.98,1162988.11,34795.34,-1402.46,7.25,-1,0,-3,21,1
4282,1.04,413357.24,21104.08,21631.32,-35.17,12.92,-1,0,-3,21,1
4283,39.13,9584137.58,60401.63,100344.64,-96.2,22,3,1,1,17,0
4284,27.64,11019623.27,27260.59,351866.135,-45.43,6.17,3,1,1,21,1
4285,4.53,460949,1583.89,0,-1.91,11.42,3,0,1,12,1
4286,8.28,2028737.6,-330239.89,0,525.94,6.33,3,0,1,18,1
4287,2.24,549565.16,4173.6,2218.43,-6.65,4.58,3,0,1,15,1
4288,4.18,424929.94,-12444.51,1342.5,15.01,3.33,3,0,1,21,0
4289,2.3,563214.75,-109391.98,1945.27,174.22,1.92,3,0,1,15,0
4290,1.03,201681.41,-63682.11,4516.53,43.74,16.33,3,0,1,17,1
4291,0.92,368811.9,184296.27,1549.355,-307.16,5.08,-1,0,-3,15,1
4292,3.53,864822.89,-278250.14,6665.845,443.14,4.33,3,0,1,20,1
4293,13.6,7532298.44,87350.42,106612.83,87350.42,12.25,3,1,1,17,1
4294,110.1,15492550.05,220853.28,4809.945,-216.52,4.83,3,1,1,21,1
4295,5.1,1248858.8,-161176.75,49255.56,256.69,3,3,0,1,17,0
4296,11.55,2829741.1,10230.79,12890.835,-16.29,6.92,3,1,1,21,1
4297,6.75,1322731.86,32352.25,12346.325,-22.22,2.75,3,1,1,17,0
4298,31.16,17256912.85,235812.74,776826.805,235812.74,18.83,3,1,1,17,0
4299,27.49,6734160.54,4452.85,85079.3,-7.09,27.42,3,1,1,17,1
4300,22.99,5631142.65,29777,24300.88,-47.42,22.08,3,1,1,17,1
4301,13.24,3242813.82,-60146.73,16300.55,95.79,8.08,-1,1,-3,17,1
4302,38.36,3901779.28,332009.74,50646.385,-400.37,6.75,3,0,1,18,1
4303,1.95,776799.99,49927.98,0,-83.21,2.5,3,0,1,21,0
4304,5.53,2274909.51,-1156.51,222409.2633,-1156.51,1,3,-2,1,-4,0
4305,11.45,2803549.06,-4916.43,2501.05,7.83,7.17,3,0,1,21,1
4306,19.23,1077789.14,5177.31,10005.67,-2.59,7,3,0,1,15,1
4307,20.27,2852106.79,93174.52,23993.935,-91.35,4.58,3,0,1,21,1
4308,6.22,2559745.94,-3137.95,19617.655,-3137.95,4.17,3,1,1,14,1
4309,6.79,2793879.45,-320613.03,222409.2633,-320613.03,4.17,3,-2,1,-4,1
4310,8,3294498.85,34837.47,24417.79,34837.47,3.33,3,1,1,21,0
4311,4.46,874599.47,-65869.84,10026.04,45.24,3.33,-1,0,-3,16,0
4312,4.23,2341653.32,34517.67,420.005,34517.67,5.67,3,0,1,21,1
4313,0.04,9844.55,-87901.62,0,139.99,4.08,3,0,1,33,1
4314,4.78,1170677.66,-1421.94,0,2.26,5.17,3,0,1,28,1
4315,9.9,2423637.15,-5706.65,0,9.09,5.42,3,0,1,33,1
4316,4.2,235525.67,-265230.21,222409.2633,132.62,1.83,3,-2,1,-4,0
4317,0.18,44159.29,-8672.44,479.41,13.81,1.08,-1,1,-3,12,0
4318,1.34,136088.12,-1109.93,0,1.34,6.33,3,0,1,45,1
4319,0.46,111960.9,-279.11,12960.705,0.44,16.17,3,1,1,17,1
4320,47.61,26370360.3,821197.81,190719.31,821197.81,11.58,3,1,1,17,1
4321,49665.86162,16523791.02,829048.9088,0,10191.70409,3.08,3,0,1,32,0
4322,10.44,4163161.78,304428.33,90334.15,-507.38,3.25,-1,0,-3,21,0
4323,1.7,416639.34,-124731.47,1093.31,198.65,6,3,0,1,17,1
4324,0.18,44252.21,-96749.82,3568.09,154.08,10.42,-1,0,-3,21,1
4325,3.89,1551407.8,18622.04,29084.335,-31.04,2.5,3,0,1,21,0
4326,5.16,1264834.34,-167252.51,-90668.39,266.37,4.92,3,0,1,17,1
4327,7.56,768446.17,-33338.9,5975.62,40.2,6,3,0,1,14,1
4328,49665.86162,16523791.02,829048.9088,0,10191.70409,10.42,3,0,1,43,1
4329,9.86,1002600,-417134.73,222409.2633,503.03,2.92,3,-2,1,-4,0
4330,2.04,499100.11,17787.66,4455.69,-28.33,3.5,3,1,1,16,0
4331,25.86,3638283.81,-20157.55,30626.54,19.76,7.75,3,1,1,17,1
4332,1.88,191272.27,-1379.46,222409.2633,1.66,1.17,3,-2,1,-4,0
4333,186.72,45731800.46,191182.18,230770.035,-304.48,12.17,-1,1,-3,17,1
4334,1.26,246836.92,-65468.45,1333.7,44.97,5,3,0,1,18,1
4335,0.96,382715.9,8538.16,0,-14.23,1.42,-1,0,-3,15,0
4336,41.92,5897783.09,461024.22,10214.93,-451.98,3.67,3,1,1,17,0
4337,0.65,66523.11,-14177.81,0,17.1,2.83,3,0,1,18,0
4338,5.35,1309221.41,-14840.33,2384.04,23.63,1.42,3,1,1,12,0
4339,12.55,6950873.06,2087841.86,133952.705,2087841.86,3.08,3,1,1,21,0
4340,0.63,154879.91,-43682.8,0,69.57,5.17,3,0,1,21,1
4341,59.43,3331959.25,-882758.04,97271.35,441.38,6.92,3,0,1,17,1
4342,3.03,741925.17,-23558.03,5259.875,37.52,6.42,3,0,1,16,1
4343,0.73,177716.81,-9805.37,4725.435,15.62,7.25,3,0,1,18,1
4344,6.18,2465476.4,9935.18,98916.09,-16.56,4.25,-1,0,-3,15,1
4345,1.36,333700.89,-6721.59,82.85,10.7,4.92,3,0,1,14,1
4346,16.63,4072968.49,73090.42,22780.83,-116.4,4.83,3,1,1,21,1
4347,0.45,45733.66,-165687.03,363.06,199.8,2.42,-1,0,-3,21,0
4348,2.77,1534606.19,-12285.76,10843.3,-12285.76,3.92,3,1,1,15,1
4349,13.51,3308961.46,39900,5916.085,-63.54,8.08,3,1,1,21,1
4350,1.37,76653.47,-12039.38,222409.2633,6.02,0.92,3,-2,1,-4,0
4351,2.06,209670.29,-31877.41,222409.2633,38.44,4,3,-2,1,-4,1
4352,3.27,1305350.75,26462.22,6442.53,-44.1,9.42,3,0,1,21,1
4353,0.4,160536,5879.32,222409.2633,-9.8,2.83,3,-2,1,-4,0
4354,17.82,999100.26,-2157.23,0,1.08,5.83,3,0,1,21,1
4355,1.05,100610.11,-5127.48,148.595,5.13,3.25,3,1,1,10,0
4356,9.49,1335067.83,-80804.39,25879.54,79.22,3.67,3,1,1,17,0
4357,5.53,2206304.5,65009.24,23189.365,-108.35,7.5,3,1,1,17,1
4358,1.11,155852.47,-119215.07,0,116.88,7,3,0,1,47,1
4359,17.47,345996.8,-607994.52,222409.2633,135.11,2.58,3,-2,1,-4,0
4360,18.42,2592112.52,129457.92,39878.555,-126.92,6.17,3,0,1,21,1
4361,187.93,46029628.89,88448.24,170981.835,-140.86,6.25,3,1,1,16,1
4362,0.74,182420.46,-33693.76,0,53.66,17.42,-1,0,-3,36,1
4363,85.05,47106790.05,1575625.69,-565479.42,1575625.69,17.08,3,0,1,18,0
4364,1.93,196764.71,10707.58,4203.06,-12.91,6.42,-1,0,-3,12,1
4365,8.53,1200904.73,-7719.6,85167.13,7.57,7.25,3,1,1,21,1
4366,10,2449002.23,-67280.38,1583.335,107.15,17.75,3,0,1,33,1
4367,20.11,4926121.31,46953.8,0,-74.78,7.67,-1,0,-3,33,1
4368,5.82,3224554.05,31221.87,447.175,31221.87,6.92,3,1,1,21,1
4369,146.38,20596214.97,3482782.24,1175.975,-3414.49,6.67,3,1,1,18,0
4370,25.27,3555506.98,82776.12,1191.63,-81.15,4.92,3,1,1,14,1
4371,1.21,169854.37,-22427.67,222409.2633,21.99,3.75,3,-2,1,-4,1
4372,8.55,2092980.18,14483.43,25554.225,-23.07,8.42,3,0,1,21,1
4373,4.61,1839149.46,33945.45,31499.14,-56.58,6.08,3,0,1,21,1
4374,4.7,1875420.54,-37678.84,18945.735,62.8,2.83,-1,0,-3,21,0
4375,2.57,629025.12,13835.03,331.105,-22.03,10.42,-1,0,-3,15,1
4376,0.15,60158.41,739.44,133.415,-1.23,2.5,-1,0,-3,12,0
4377,21.42,8539365.83,172763.03,190187.9,-287.94,5.42,3,1,1,17,1
4378,3.87,947648.09,6982.43,2000.375,-11.12,6.08,3,0,1,16,1
4379,234.14,13126258.29,-184950.66,68821.29,92.48,4.25,3,0,1,17,1
4380,4.98,1219055.75,-5139.68,3151.86,8.19,10.33,3,1,1,18,1
4381,0.17,33267.33,-7580,222409.2633,11.57,0.83,3,-2,1,-4,0
4382,7.99,1566247.42,67221.14,25140.515,-46.17,2.67,-1,1,-3,20,0
4383,14.54,2045451.31,-603926.4,342.46,592.08,7.33,3,0,1,20,1
4384,12.88,721839.29,10676.55,3975.72,-5.34,5.08,3,1,1,21,1
4385,3.88,950833.42,5837.61,222409.2633,-9.3,7.25,3,-2,1,-4,1
4386,0.15,14755.37,-5500,0,6.63,8,3,0,1,21,0
4387,43.95,10764058.97,28590.94,-1685336.895,-45.53,14.83,3,0,1,18,1
4388,4.61,468653.35,-32880.05,1210.525,39.65,7,3,0,1,12,1
4389,25.45,2587931.74,61015.92,25488.325,-73.58,6.58,3,0,1,21,1
4390,0.53,75073.07,-910.48,222409.2633,0.89,1.25,3,-2,1,-4,0
4391,1.25,305943.38,54891.11,25397.55,-87.42,14.25,3,1,1,15,1
4392,2.09,409555.35,18772.72,3896.3,-12.89,17,3,1,1,17,1
4393,6.4,650719.98,-1148.16,3906.97,1.38,15.25,3,0,1,21,1
4394,20.19,8052346.09,-2765345.29,434829.275,4608.91,19.58,3,1,1,18,1
4395,5.19,1270610.82,-208481.2,2069.75,332.03,2.33,-1,0,-3,16,0
4396,15.49,6177909.07,-3890413.12,182837.82,6484.02,1.83,3,1,1,14,0
4397,3.68,1466991.27,-13380.2,4854.365,22.3,19,3,0,1,15,1
4398,0.08,45727.2,-313163.59,0,-313163.59,2.25,3,0,1,21,0
4399,0.88,215660.38,131359.8,222409.2633,-209.2,5.17,3,-2,1,-4,1
4400,0.51,125272.28,-13699,0,21.82,8,-1,0,-3,21,1
4401,1.89,462414.4,-101608.71,3962.05,161.82,17.58,3,1,1,14,1
4402,43.81,8589101.86,11216.81,177.245,-7.7,7.58,3,0,1,15,1
4403,102.41,10415548.86,52107.93,15946.96,-62.84,5,-1,1,-3,17,1
4404,109.54,26828678.07,29443.54,261730.5,-46.89,10.33,3,1,1,17,1
4405,35.88,8788080,327013.08,0,-520.8,23.58,3,0,1,15,1
4406,9.56,2341009.38,63643.67,43798.845,-101.36,3.67,3,0,1,18,0
4407,110.5,61203418.05,27628.37,1361204.945,27628.37,13.33,3,1,1,18,0
4408,11.28,2762723.47,49419.59,13895.11,-78.71,7,-1,1,-3,17,1
4409,14.11,3455312.87,24760.41,49543.415,-39.43,2.08,-1,0,-3,15,0
4410,18.75,4592868.25,66904.24,53915.43,-106.55,4.83,-1,1,-3,15,1
4411,4.58,1122183,695519.93,66836.84,-1107.68,9.75,3,1,1,18,1
4412,49665.86162,16523791.02,-40839.54,0,65.04,13.25,3,0,1,36,1
4413,0.22,54101.2,-20430.74,222409.2633,32.54,3,3,-2,1,-4,0
4414,7.51,1838593.93,110385.22,29502.97,-175.8,7.25,3,1,1,17,1
4415,3.06,749890.37,-10.3,6909.435,0.02,2.17,3,0,1,21,0
4416,32,7838131.5,246723.28,29608.6,-392.93,7.25,3,1,1,17,1
4417,47.93,6743548.07,52662.73,65263.82,-51.63,14.17,3,1,1,21,1
4418,4.22,1032806.86,3161.6,601.45,-5.04,1.5,3,1,1,15,0
4419,1.71,683186.61,1189.94,0,-1.98,2.08,-1,0,-3,18,0
4420,0.8,76190.48,-2857789.2,22140.45,2857.79,18.58,3,1,1,18,0
4421,0.43,235456.04,-25555.37,0,-25555.37,9.5,-1,0,-3,15,1
4422,8.48,774611.21,75890.94,0,-71.98,7.42,3,0,1,18,1
4423,19.34,1966516.98,30295.13,51272.885,-36.53,14.83,3,1,1,21,1
4424,118.83,47383422.91,269250.77,1127924.305,-448.75,8.42,3,1,1,16,1
4425,6.02,1473606.93,-14189.91,18680.135,22.6,10.25,3,0,1,21,1
4426,0.54,76435.64,-31.08,222409.2633,0.03,0.83,3,-2,1,-4,0
4427,851.96,208668036.7,1604784.56,3086841.435,-2555.78,11.83,3,1,1,18,1
4428,12.78,3129521.39,687113.77,62385.315,-1094.3,7.33,3,0,1,15,1
4429,24.63,6032100.35,-941477.37,-1077764.05,1499.39,15.25,3,0,1,18,1
4430,3.8,1514699.33,-874.14,222409.2633,1.46,1,3,-2,1,-4,0
4431,161.71,89567756.58,-3250490.74,1786656.935,-3250490.74,20.25,3,1,1,21,0
4432,7.51,2995198.94,-29863.86,22801.335,49.77,3,3,1,1,12,0
4433,151.03,36991657.66,1143942.2,509896.74,-1821.84,14.08,-1,1,-3,21,1
4434,1.07,438877.46,-204185.14,5638.225,-204185.14,15.83,3,0,1,21,1
4435,2.06,505442.46,7339.43,6358.205,-11.69,4.25,-1,0,-3,16,1
4436,1.61,163696.37,-4807.86,222409.2633,5.8,4.17,3,-2,1,-4,0
4437,1.64,230421.47,6148.58,0,-6.03,4.17,3,0,1,15,1
4438,33.83,4760406.3,-8968.5,17055.13,8.79,5.42,3,1,1,17,1
4439,2.7,1492989.38,29332.83,17924.85,29332.83,8.33,-1,1,-3,16,1
4440,0.56,137064.33,3797.93,222409.2633,-6.05,1.25,3,-2,1,-4,0
4441,3.22,788459.76,14980.74,3063.89,-23.86,9.5,-1,1,-3,21,1
4442,3.08,312881.68,-35649.37,6075.06,42.99,2.5,3,0,1,15,0
4443,2,281103.69,-235420.82,2207.695,230.8,7.08,3,1,1,21,1
4444,194.96,47750626.02,455844.98,312176.725,-725.98,8.75,-1,1,-3,21,1
4445,0.58,141141.61,-6766.32,4659.87,10.78,3.58,3,1,1,16,0
4446,0.25,137168.15,1433.63,34818.055,1433.63,11.17,3,0,1,21,1
4447,20.05,4910141.67,-6486.95,198024.8,10.33,6.33,-1,1,-3,16,1
4448,1.83,730142.18,10256.23,955.165,-17.09,2.17,3,0,1,21,0
4449,105.7,10750530.28,-621147.02,3309597.395,749.05,8.25,3,1,1,20,1
4450,4.08,1628359.09,16947.97,15914.555,-28.25,3.58,3,0,1,21,0
4451,12.8,1225253.35,-1609370.09,78163.23,1609.37,7.33,3,1,1,17,1
4452,4.6,257946.96,-2541.8,0,1.27,6.58,3,0,1,21,1
4453,2.49,991473.91,-160899.12,21542.525,268.17,3.5,3,0,1,18,0
4454,14.26,2006217.81,1740.55,9475.555,-1.71,1.08,-1,0,-3,12,0
4455,2.05,208029.7,-119315.53,0,143.88,3.17,-1,0,-3,10,0
4456,3.79,742729.98,-68070.54,0,46.75,4.25,3,0,1,18,1
4457,13.94,3414975.71,29652.47,18711.495,-47.22,9.08,3,1,1,17,1
4458,14.85,3637440.96,157222.72,2007.015,-250.39,8.58,3,0,1,12,1
4459,0.86,211687.13,-37.13,222409.2633,0.06,1.17,3,-2,1,-4,0
4460,0.01,2890.25,-109.75,3707.1,0.17,6.75,-1,0,-3,15,1
4461,4.78,1908005.15,-792.18,34417.11,1.32,7.17,3,0,1,15,1
4462,1.52,298476.39,-11841.61,1529.13,8.13,4.67,3,0,1,18,1
4463,4.12,1010236.97,13308.44,86595.47,-21.19,6.42,3,1,1,21,1
4464,2.27,444295.6,19586.9,699.24,-13.45,4.17,3,0,1,15,1
4465,5.07,515376.17,-1012.17,131.2,1.22,5.92,-1,0,-3,14,1
4466,22.96,4500770.96,118066.72,18796.53,-81.09,4.33,-1,0,-3,21,1
4467,8.77,4859056.52,482355.13,112496.46,482355.13,13,3,1,1,21,1
4468,1.04,574505.34,48966.29,3275.01,48966.29,2.17,3,1,1,17,0
4469,19.14,4688370.68,156873.96,94646.905,-249.84,23.42,3,1,1,18,1
4470,1.99,487116.57,-345.25,0,0.55,11.25,3,0,1,14,1
4471,1.67,664515.05,6312.75,2637.735,-10.52,5.58,-1,0,-3,21,1
4472,2.16,304576.03,-15940.05,10456.54,15.63,15.17,3,1,1,17,1
4473,1.12,274337.15,-56424.67,0,89.86,6,3,0,1,9,1
4474,10.74,2631293.16,104994.32,13653.45,-167.21,7.42,3,1,1,21,1
4475,1.23,681894.6,9369.66,5712.675,9369.66,13.33,3,1,1,17,1
4476,20.29,4970711.75,34963.07,77402.27,-55.68,4.83,3,0,1,15,1
4477,6.23,1220898.71,2239.72,27682.35,-1.54,17.08,3,0,1,21,1
4478,0.61,85643.57,-266008.7,0,260.79,2.25,3,0,1,24,0
4479,0.83,330736.41,-22216.15,125.545,37.03,2.33,-1,0,-3,17,0
4480,0.49,119354.31,-126441.03,0,201.37,5.42,3,0,1,33,1
4481,0.7,171104.1,-19076.68,0,30.38,3.67,3,0,1,33,0
4482,18.36,4497053.06,-2377.86,81713.65,3.79,10.17,3,1,1,17,1
4483,4.74,1888341.79,5318.76,15714.73,-8.86,6.83,3,1,1,15,1
4484,14.92,3653160.24,-135128.55,22829.42,215.21,14.25,-1,1,-3,16,1
4485,8.77,59817,-441931.54,15051.26,-441931.54,2.42,-1,0,-3,24,0
4486,5.6,511547.51,-2367.17,928.66,2.25,2.92,3,0,1,21,0
4487,1.08,264497.98,-443820.29,373.355,706.83,6.67,3,0,1,20,1
4488,1.23,488726.66,10563.35,11443.91,-17.61,5.75,3,0,1,21,1
4489,3.66,896953.51,-4160.63,14217.645,6.63,15,3,1,1,15,1
4490,116.34,8376054.18,-264556.22,223459.635,112.8,5.5,3,0,1,17,1
4491,41.27,2971209.34,-925539.02,28047.55,394.61,6.83,3,0,1,21,1
4492,6.31,1545557.41,-69905.69,412.63,111.33,3.17,3,0,1,20,0
4493,2.61,639167.36,11827.07,0,-18.84,1.67,-1,0,-3,18,0
4494,1.39,141625.61,-517.04,310.07,0.62,2.58,3,0,1,15,0
4495,1.76,248094.31,-283451.33,2231.97,277.89,7.42,3,0,1,20,1
4496,0.25,61511.21,-12112.26,332.015,19.29,2.75,3,0,1,16,0
4497,0.27,108514.85,-78111.45,0,130.19,3.58,-1,0,-3,14,0
4498,43.08,11764032.02,123159.91,501397.15,123159.91,5,3,1,1,17,1
4499,399.41,22391258.86,1235204.41,211272.625,-617.6,2.83,3,1,1,17,0
4500,1.85,188374.63,-11326.93,222409.2633,13.66,1.25,3,-2,1,-4,0
4501,4.23,405104.61,13563.75,3185.595,-13.56,2.92,-1,0,-3,21,0
4502,0.43,104993.95,10744.5,222409.2633,-17.11,1.92,3,-2,1,-4,0
4503,5,1991934.01,-524.03,46462.42,0.87,3.5,-1,0,-3,15,0
4504,2.86,699753.51,-180.5,0,0.29,8,3,0,1,21,1
4505,42.98,10527552.27,269825.94,121026.505,-429.72,6.83,3,1,1,17,1
4506,1.22,124585.3,-1122.84,0,1.35,7.58,3,0,1,18,1
4507,1.22,171089.11,68057.01,222409.2633,-66.72,11.17,3,-2,1,-4,1
4508,15.3,3747146.89,44965.76,15037.375,-71.61,3.33,3,1,1,16,0
4509,7.44,1822736.39,36062.05,48713.075,-57.43,17.42,3,1,1,17,1
4510,16.81,1709397.71,49899.94,22057.735,-60.17,7.25,3,0,1,15,1
4511,0.71,284098.99,133969.56,222409.2633,-223.28,2,3,-2,1,-4,0
4512,0.04,9900.99,-14099.01,222409.2633,22.45,1.17,3,-2,1,-4,0
4513,5,1993981.37,43637.8,17729.025,-72.73,2.75,3,0,1,18,0
4514,19.8,2786563.55,116353.09,35935.28,-114.07,10.83,3,0,1,18,1
4515,35.32,8651136.1,566963.32,264598.14,-902.94,10.5,3,1,1,17,1
4516,33.22,8136379.71,18021.15,32431,-28.7,16.33,3,1,1,17,1
4517,8.57,871264.84,4556.23,2970.865,-5.49,2.08,3,0,1,21,0
4518,1247.97,119441288.9,-24246456.82,2802036.68,24246.46,17.17,3,1,1,18,0
4519,17.34,4247321.87,14802.34,12015.205,-23.57,3.83,3,1,1,17,1
4520,43.24,3950469.33,401226.29,64753.905,-380.55,3.67,3,0,1,21,1
4521,9.32,5163359,25850,69322.605,25850,12.58,-1,1,-3,17,1
4522,212.52,52052213.27,-1892708.3,493470.655,3014.32,21.67,3,1,1,17,0
4523,0.62,63465.36,23466,222409.2633,-28.3,5,3,-2,1,-4,1
4524,5.68,3147822.98,61635.06,22883.36,61635.06,7.17,3,1,1,21,1
4525,2.7,1495921.73,-7270.74,0,-7270.74,5.25,3,0,1,30,0
4526,9.61,3830315.53,-2425.74,57455.025,4.04,6.58,3,1,1,18,1
4527,22.26,5451900.85,306019.76,8891.08,-487.37,8.83,3,1,1,18,1
4528,1.17,467633.03,-4584.93,2591.435,7.64,2.75,-1,0,-3,15,0
4529,49665.86162,16523791.02,-42439.01,222409.2633,67.59,8.33,3,-2,1,-4,1
4530,30.33,7427453.24,344375.75,-567456.045,-548.45,10.42,3,0,1,21,1
4531,1.46,148602.44,-198491.86,1019.425,239.36,6.25,3,0,1,21,1
4532,49665.86162,16523791.02,829048.9088,0,10191.70409,4.58,3,0,1,54,1
4533,0.12,28257.74,-3257.22,16664.93,5.19,10.5,-1,0,-3,29,1
4534,78.33,19184474.82,330565.1,101571.635,-526.46,18.83,3,1,1,17,1
4535,4.86,1939131.87,-36040.76,77314.965,60.07,4.75,-1,0,-3,12,1
4536,40.08,5638937.98,-89962.38,173337.495,88.2,4.17,3,0,1,20,1
4537,52.19,4994632.39,225568.99,79441.92,-225.57,6.67,3,0,1,18,1
4538,0.02,4900.98,1639.45,0,-2.61,12,-1,0,-3,15,1
